# Real Antarctic bedrock transect for Part 9 (subglacial cavity benchmark).
# Source: BEDMAP1 standardised airborne-radar data points, British Antarctic Survey / SCAR Bedmap.
#   Fretwell et al.; NERC EDS UK Polar Data Centre. DOI:10.5285/f64815ec-4077-4432-9f55-0ce230f46029
#   License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
#   File: BEDMAP1_1966-2000_AIR_BM1.csv, contiguous flight segment rows 1074814:1078843.
# Single coherent flight line: 4029 points, 220.4 km along-track, 1757 m bed relief.
# Columns: along-track distance (m), bedrock_altitude (m, WGS84), longitude, latitude.
along_track_m,bedrock_altitude_m,longitude_deg,latitude_deg
104431.0,-465.0,-75.1394,-77.8898
104431.0,-465.0,-75.1394,-77.8898
104524.5,-456.0,-75.1366,-77.8904
104622.3,-460.0,-75.1338,-77.8911
104622.3,-460.0,-75.1338,-77.8911
104723.0,-455.0,-75.1308,-77.8917
104823.8,-461.0,-75.1279,-77.8924
104943.1,-462.0,-75.1244,-77.8932
104943.1,-462.0,-75.1244,-77.8932
105041.6,-456.0,-75.1215,-77.8938
105041.6,-456.0,-75.1215,-77.8938
105143.1,-464.0,-75.1186,-77.8945
105143.1,-464.0,-75.1186,-77.8945
105249.0,-459.0,-75.1155,-77.8952
105249.0,-459.0,-75.1155,-77.8952
105354.3,-462.0,-75.1124,-77.8959
105354.3,-462.0,-75.1124,-77.8959
105460.2,-459.0,-75.1093,-77.8966
105565.5,-457.0,-75.1063,-77.8973
105565.5,-457.0,-75.1063,-77.8973
105669.7,-454.0,-75.1032,-77.898
105775.2,-456.0,-75.1002,-77.8987
105875.7,-461.0,-75.0974,-77.8994
105875.7,-461.0,-75.0974,-77.8994
105976.5,-464.0,-75.0945,-77.9
106079.8,-466.0,-75.0915,-77.9007
106079.8,-466.0,-75.0915,-77.9007
106183.0,-462.0,-75.0886,-77.9014
106286.5,-465.0,-75.0856,-77.9021
106286.5,-465.0,-75.0856,-77.9021
106389.8,-464.0,-75.0826,-77.9028
106389.8,-464.0,-75.0826,-77.9028
106493.7,-460.0,-75.0796,-77.9035
106493.7,-460.0,-75.0796,-77.9035
106596.7,-457.0,-75.0766,-77.9042
106596.7,-457.0,-75.0766,-77.9042
106698.1,-455.0,-75.0737,-77.9048
106698.1,-455.0,-75.0737,-77.9048
106819.2,-456.0,-75.0701,-77.9056
106819.2,-456.0,-75.0701,-77.9056
106921.1,-457.0,-75.067,-77.9063
107025.0,-455.0,-75.0639,-77.907
107130.7,-451.0,-75.0607,-77.9076
107130.7,-451.0,-75.0607,-77.9076
107236.0,-451.0,-75.0574,-77.9083
107342.5,-445.0,-75.0542,-77.909
107342.5,-445.0,-75.0542,-77.909
107436.6,-446.0,-75.0514,-77.9096
107542.4,-449.0,-75.0482,-77.9103
107664.5,-450.0,-75.0446,-77.9111
107664.5,-450.0,-75.0446,-77.9111
107769.3,-453.0,-75.0416,-77.9118
107872.8,-455.0,-75.0387,-77.9125
107872.8,-455.0,-75.0387,-77.9125
107976.6,-452.0,-75.0358,-77.9132
107976.6,-452.0,-75.0358,-77.9132
108078.9,-454.0,-75.033,-77.9139
108078.9,-454.0,-75.033,-77.9139
108181.8,-451.0,-75.0301,-77.9146
108181.8,-451.0,-75.0301,-77.9146
108283.4,-447.0,-75.0273,-77.9153
108385.7,-443.0,-75.0245,-77.916
108385.7,-443.0,-75.0245,-77.916
108487.7,-443.0,-75.0217,-77.9167
108589.8,-440.0,-75.019,-77.9174
108589.8,-440.0,-75.019,-77.9174
108692.0,-441.0,-75.0162,-77.9181
108792.1,-442.0,-75.0135,-77.9188
108792.1,-442.0,-75.0135,-77.9188
108894.3,-443.0,-75.0107,-77.9195
108997.7,-441.0,-75.0079,-77.9202
109101.0,-446.0,-75.0051,-77.921
109101.0,-446.0,-75.0051,-77.921
109205.4,-443.0,-75.0022,-77.9217
109309.9,-442.0,-74.9994,-77.9224
109309.9,-442.0,-74.9994,-77.9224
109410.5,-443.0,-74.9967,-77.9231
109410.5,-443.0,-74.9967,-77.9231
109515.1,-444.0,-74.9938,-77.9239
109515.1,-444.0,-74.9938,-77.9239
109619.7,-444.0,-74.991,-77.9246
109619.7,-444.0,-74.991,-77.9246
109724.2,-440.0,-74.9882,-77.9253
109821.1,-442.0,-74.9855,-77.926
109821.1,-442.0,-74.9855,-77.926
109924.6,-440.0,-74.9827,-77.9267
110021.1,-441.0,-74.98,-77.9274
110021.1,-441.0,-74.98,-77.9274
110122.1,-444.0,-74.9773,-77.9281
110218.2,-440.0,-74.9747,-77.9288
110218.2,-440.0,-74.9747,-77.9288
110311.0,-440.0,-74.9722,-77.9294
110404.7,-437.0,-74.9697,-77.9301
110498.4,-437.0,-74.9672,-77.9307
110498.4,-437.0,-74.9672,-77.9307
110594.2,-441.0,-74.9646,-77.9314
110684.6,-439.0,-74.9622,-77.932
110684.6,-439.0,-74.9622,-77.932
110778.4,-439.0,-74.9597,-77.9327
110778.4,-439.0,-74.9597,-77.9327
110872.0,-437.0,-74.9572,-77.9334
110872.0,-437.0,-74.9572,-77.9334
110968.8,-434.0,-74.9546,-77.934
110968.8,-434.0,-74.9546,-77.934
111063.2,-436.0,-74.9521,-77.9347
111156.3,-439.0,-74.9496,-77.9354
111156.3,-439.0,-74.9496,-77.9354
111250.7,-432.0,-74.9471,-77.936
111351.7,-434.0,-74.9444,-77.9367
111351.7,-434.0,-74.9444,-77.9367
111444.6,-433.0,-74.9419,-77.9374
111637.3,-435.0,-74.9367,-77.9388
111637.3,-435.0,-74.9367,-77.9388
111735.3,-436.0,-74.9341,-77.9394
111830.2,-434.0,-74.9316,-77.9401
111925.2,-439.0,-74.929,-77.9408
111925.2,-439.0,-74.929,-77.9408
112020.2,-437.0,-74.9265,-77.9414
112119.8,-441.0,-74.9238,-77.9422
112119.8,-441.0,-74.9238,-77.9422
112211.3,-438.0,-74.9214,-77.9428
112211.3,-438.0,-74.9214,-77.9428
112311.1,-438.0,-74.9187,-77.9435
112311.1,-438.0,-74.9187,-77.9435
112406.0,-438.0,-74.9161,-77.9441
112406.0,-438.0,-74.9161,-77.9441
112506.4,-438.0,-74.9133,-77.9448
112506.4,-438.0,-74.9133,-77.9448
112600.9,-435.0,-74.9107,-77.9455
112693.5,-436.0,-74.9082,-77.9461
112792.4,-437.0,-74.9054,-77.9468
112792.4,-437.0,-74.9054,-77.9468
112891.8,-437.0,-74.9026,-77.9475
112987.4,-434.0,-74.9,-77.9482
112987.4,-434.0,-74.9,-77.9482
113086.7,-434.0,-74.8971,-77.9488
113182.2,-436.0,-74.8944,-77.9495
113182.2,-436.0,-74.8944,-77.9495
113282.4,-435.0,-74.8915,-77.9501
113378.5,-437.0,-74.8887,-77.9508
113478.5,-435.0,-74.8858,-77.9514
113478.5,-435.0,-74.8858,-77.9514
113572.2,-432.0,-74.8831,-77.952
113572.2,-432.0,-74.8831,-77.952
113673.7,-434.0,-74.8801,-77.9527
113673.7,-434.0,-74.8801,-77.9527
113771.0,-432.0,-74.8772,-77.9534
113771.0,-432.0,-74.8772,-77.9534
113872.8,-433.0,-74.8742,-77.954
113872.8,-433.0,-74.8742,-77.954
113970.6,-432.0,-74.8714,-77.9547
114073.8,-434.0,-74.8683,-77.9554
114168.7,-432.0,-74.8655,-77.956
114168.7,-432.0,-74.8655,-77.956
114275.5,-437.0,-74.8624,-77.9567
114374.5,-438.0,-74.8594,-77.9573
114374.5,-438.0,-74.8594,-77.9573
114477.5,-438.0,-74.8564,-77.958
114576.6,-439.0,-74.8536,-77.9587
114678.7,-441.0,-74.8506,-77.9593
114678.7,-441.0,-74.8506,-77.9593
114773.6,-442.0,-74.8479,-77.96
114877.0,-446.0,-74.845,-77.9607
114877.0,-446.0,-74.845,-77.9607
114975.0,-444.0,-74.8422,-77.9613
114975.0,-444.0,-74.8422,-77.9613
115078.3,-448.0,-74.8392,-77.962
115078.3,-448.0,-74.8392,-77.962
115176.7,-446.0,-74.8364,-77.9627
115176.7,-446.0,-74.8364,-77.9627
115279.7,-447.0,-74.8334,-77.9634
115279.7,-447.0,-74.8334,-77.9634
115378.5,-446.0,-74.8306,-77.964
115481.7,-444.0,-74.8276,-77.9647
115481.7,-444.0,-74.8276,-77.9647
115577.4,-442.0,-74.8248,-77.9654
115680.8,-444.0,-74.8219,-77.9661
115784.1,-445.0,-74.8189,-77.9668
115784.1,-445.0,-74.8189,-77.9668
115887.4,-446.0,-74.8159,-77.9674
115987.3,-447.0,-74.813,-77.9681
115987.3,-447.0,-74.813,-77.9681
116091.4,-448.0,-74.81,-77.9688
116190.6,-452.0,-74.8072,-77.9695
116322.9,-451.0,-74.8033,-77.9704
116322.9,-451.0,-74.8033,-77.9704
116421.9,-455.0,-74.8004,-77.971
116421.9,-455.0,-74.8004,-77.971
116528.8,-455.0,-74.7973,-77.9717
116528.8,-455.0,-74.7973,-77.9717
116630.7,-454.0,-74.7943,-77.9724
116630.7,-454.0,-74.7943,-77.9724
116735.3,-454.0,-74.7912,-77.9731
116735.3,-454.0,-74.7912,-77.9731
116840.7,-454.0,-74.7881,-77.9738
116950.3,-454.0,-74.7849,-77.9745
117058.9,-453.0,-74.7816,-77.9752
117058.9,-453.0,-74.7816,-77.9752
117163.4,-458.0,-74.7785,-77.9759
117269.3,-455.0,-74.7754,-77.9766
117269.3,-455.0,-74.7754,-77.9766
117377.7,-454.0,-74.7722,-77.9773
117486.0,-454.0,-74.769,-77.978
117486.0,-454.0,-74.769,-77.978
117588.5,-456.0,-74.766,-77.9787
117698.3,-457.0,-74.7628,-77.9794
117807.4,-459.0,-74.7596,-77.9801
117807.4,-459.0,-74.7596,-77.9801
117913.9,-460.0,-74.7566,-77.9808
117913.9,-460.0,-74.7566,-77.9808
118023.8,-462.0,-74.7534,-77.9816
118023.8,-462.0,-74.7534,-77.9816
118129.9,-459.0,-74.7503,-77.9823
118129.9,-459.0,-74.7503,-77.9823
118235.8,-462.0,-74.7472,-77.983
118235.8,-462.0,-74.7472,-77.983
118345.3,-459.0,-74.7441,-77.9837
118454.3,-457.0,-74.741,-77.9845
118562.8,-455.0,-74.738,-77.9852
118562.8,-455.0,-74.738,-77.9852
118695.4,-460.0,-74.7343,-77.9861
118804.2,-461.0,-74.7314,-77.9869
118804.2,-461.0,-74.7314,-77.9869
118913.2,-462.0,-74.7284,-77.9876
119018.6,-466.0,-74.7256,-77.9884
119127.4,-466.0,-74.7226,-77.9892
119127.4,-466.0,-74.7226,-77.9892
119254.7,-465.0,-74.7191,-77.99
119363.6,-465.0,-74.7162,-77.9908
119363.6,-465.0,-74.7162,-77.9908
119471.4,-458.0,-74.7132,-77.9916
119471.4,-458.0,-74.7132,-77.9916
119580.4,-458.0,-74.7102,-77.9923
119580.4,-458.0,-74.7102,-77.9923
119688.3,-459.0,-74.7073,-77.9931
119688.3,-459.0,-74.7073,-77.9931
119815.3,-461.0,-74.7038,-77.9939
119815.3,-461.0,-74.7038,-77.9939
119920.8,-462.0,-74.7009,-77.9947
120030.0,-465.0,-74.6978,-77.9954
120138.4,-466.0,-74.6948,-77.9962
120138.4,-466.0,-74.6948,-77.9962
120248.1,-470.0,-74.6917,-77.9969
120346.6,-461.0,-74.6889,-77.9976
120346.6,-461.0,-74.6889,-77.9976
120456.0,-459.0,-74.6858,-77.9983
120565.8,-461.0,-74.6826,-77.9991
120676.1,-460.0,-74.6795,-77.9998
120676.1,-460.0,-74.6795,-77.9998
120786.9,-460.0,-74.6762,-78.0005
120896.8,-456.0,-74.673,-78.0013
120896.8,-456.0,-74.673,-78.0013
121007.1,-462.0,-74.6699,-78.002
121007.1,-462.0,-74.6699,-78.002
121118.0,-461.0,-74.6667,-78.0028
121118.0,-461.0,-74.6667,-78.0028
121228.2,-461.0,-74.6636,-78.0035
121228.2,-461.0,-74.6636,-78.0035
121338.3,-463.0,-74.6605,-78.0043
121338.3,-463.0,-74.6605,-78.0043
121448.8,-461.0,-74.6574,-78.005
121558.3,-461.0,-74.6543,-78.0058
121674.3,-464.0,-74.651,-78.0066
121674.3,-464.0,-74.651,-78.0066
121780.7,-465.0,-74.6481,-78.0073
121885.3,-462.0,-74.6451,-78.008
121885.3,-462.0,-74.6451,-78.008
122004.2,-462.0,-74.6417,-78.0088
122125.7,-463.0,-74.6382,-78.0096
122229.0,-464.0,-74.6352,-78.0103
122229.0,-464.0,-74.6352,-78.0103
122330.6,-461.0,-74.6323,-78.011
122432.5,-465.0,-74.6293,-78.0117
122432.5,-465.0,-74.6293,-78.0117
122529.0,-468.0,-74.6265,-78.0123
122529.0,-468.0,-74.6265,-78.0123
122648.6,-473.0,-74.6231,-78.0131
122648.6,-473.0,-74.6231,-78.0131
122746.4,-472.0,-74.6204,-78.0138
122746.4,-472.0,-74.6204,-78.0138
122844.1,-474.0,-74.6177,-78.0145
122844.1,-474.0,-74.6177,-78.0145
122941.1,-479.0,-74.615,-78.0152
123042.7,-479.0,-74.6123,-78.0159
123139.8,-479.0,-74.6098,-78.0166
123139.8,-479.0,-74.6098,-78.0166
123236.1,-476.0,-74.6072,-78.0172
123333.7,-480.0,-74.6046,-78.0179
123333.7,-480.0,-74.6046,-78.0179
123430.4,-478.0,-74.6021,-78.0186
123527.2,-479.0,-74.5995,-78.0193
123527.2,-479.0,-74.5995,-78.0193
123623.6,-480.0,-74.5969,-78.02
123718.0,-478.0,-74.5944,-78.0207
123819.3,-480.0,-74.5917,-78.0214
123819.3,-480.0,-74.5917,-78.0214
123921.0,-478.0,-74.5889,-78.0221
123921.0,-478.0,-74.5889,-78.0221
124023.2,-480.0,-74.5861,-78.0228
124023.2,-480.0,-74.5861,-78.0228
124120.9,-484.0,-74.5833,-78.0235
124120.9,-484.0,-74.5833,-78.0235
124222.4,-480.0,-74.5804,-78.0242
124222.4,-480.0,-74.5804,-78.0242
124320.7,-478.0,-74.5777,-78.0248
124423.3,-480.0,-74.5748,-78.0255
124520.9,-481.0,-74.572,-78.0262
124520.9,-481.0,-74.572,-78.0262
124624.0,-480.0,-74.569,-78.0269
124718.6,-481.0,-74.5664,-78.0275
124718.6,-481.0,-74.5664,-78.0275
124820.8,-478.0,-74.5634,-78.0282
124938.3,-476.0,-74.56,-78.029
125037.9,-478.0,-74.5572,-78.0297
125037.9,-478.0,-74.5572,-78.0297
125137.1,-474.0,-74.5543,-78.0303
125237.5,-476.0,-74.5514,-78.031
125237.5,-476.0,-74.5514,-78.031
125341.4,-479.0,-74.5483,-78.0317
125341.4,-479.0,-74.5483,-78.0317
125438.1,-479.0,-74.5455,-78.0323
125438.1,-479.0,-74.5455,-78.0323
125575.0,-480.0,-74.5414,-78.0332
125575.0,-480.0,-74.5414,-78.0332
125679.7,-483.0,-74.5383,-78.0339
125776.7,-485.0,-74.5355,-78.0346
125776.7,-485.0,-74.5355,-78.0346
125880.1,-486.0,-74.5324,-78.0352
125980.0,-486.0,-74.5295,-78.0359
125980.0,-486.0,-74.5295,-78.0359
126080.3,-490.0,-74.5266,-78.0366
126179.4,-490.0,-74.5237,-78.0372
126179.4,-490.0,-74.5237,-78.0372
126282.4,-494.0,-74.5207,-78.0379
126381.0,-494.0,-74.5178,-78.0386
126483.7,-491.0,-74.5149,-78.0393
126483.7,-491.0,-74.5149,-78.0393
126578.5,-493.0,-74.5122,-78.0399
126680.5,-494.0,-74.5092,-78.0406
126680.5,-494.0,-74.5092,-78.0406
126778.9,-495.0,-74.5064,-78.0413
126778.9,-495.0,-74.5064,-78.0413
126880.5,-496.0,-74.5036,-78.042
126880.5,-496.0,-74.5036,-78.042
126978.6,-497.0,-74.5008,-78.0426
126978.6,-497.0,-74.5008,-78.0426
127080.8,-499.0,-74.4979,-78.0433
127080.8,-499.0,-74.4979,-78.0433
127178.7,-497.0,-74.4952,-78.044
127281.5,-498.0,-74.4923,-78.0447
127379.3,-498.0,-74.4895,-78.0454
127379.3,-498.0,-74.4895,-78.0454
127478.4,-496.0,-74.4868,-78.0461
127574.0,-498.0,-74.4841,-78.0467
127574.0,-498.0,-74.4841,-78.0467
127676.4,-496.0,-74.4812,-78.0474
127772.1,-494.0,-74.4786,-78.0481
127875.4,-492.0,-74.4757,-78.0488
127875.4,-492.0,-74.4757,-78.0488
127973.5,-493.0,-74.4729,-78.0495
128076.4,-492.0,-74.47,-78.0502
128076.4,-492.0,-74.47,-78.0502
128174.6,-493.0,-74.4672,-78.0508
128174.6,-493.0,-74.4672,-78.0508
128277.2,-494.0,-74.4643,-78.0516
128277.2,-494.0,-74.4643,-78.0516
128379.4,-493.0,-74.4615,-78.0522
128379.4,-493.0,-74.4615,-78.0522
128497.4,-493.0,-74.4582,-78.0531
128618.6,-494.0,-74.4547,-78.0539
128618.6,-494.0,-74.4547,-78.0539
128721.8,-490.0,-74.4518,-78.0546
128827.9,-487.0,-74.4489,-78.0553
128827.9,-487.0,-74.4489,-78.0553
128934.0,-487.0,-74.4459,-78.0561
129040.0,-486.0,-74.443,-78.0568
129040.0,-486.0,-74.443,-78.0568
129149.1,-487.0,-74.4399,-78.0575
129257.4,-484.0,-74.4368,-78.0583
129366.2,-481.0,-74.4337,-78.059
129366.2,-481.0,-74.4337,-78.059
129469.9,-482.0,-74.4308,-78.0597
129577.0,-481.0,-74.4277,-78.0604
129577.0,-481.0,-74.4277,-78.0604
129683.6,-477.0,-74.4246,-78.0612
129683.6,-477.0,-74.4246,-78.0612
129789.0,-477.0,-74.4216,-78.0619
129789.0,-477.0,-74.4216,-78.0619
129894.9,-474.0,-74.4186,-78.0626
129894.9,-474.0,-74.4186,-78.0626
130000.4,-474.0,-74.4156,-78.0633
130000.4,-474.0,-74.4156,-78.0633
130105.9,-473.0,-74.4126,-78.064
130211.6,-473.0,-74.4096,-78.0648
130318.2,-476.0,-74.4066,-78.0655
130318.2,-476.0,-74.4066,-78.0655
130425.8,-472.0,-74.4036,-78.0662
130553.0,-474.0,-74.4,-78.0671
130553.0,-474.0,-74.4,-78.0671
130651.2,-476.0,-74.3973,-78.0678
130757.6,-479.0,-74.3944,-78.0685
130757.6,-479.0,-74.3944,-78.0685
130867.9,-477.0,-74.3913,-78.0693
130973.6,-480.0,-74.3884,-78.07
131083.4,-481.0,-74.3854,-78.0708
131083.4,-481.0,-74.3854,-78.0708
131191.8,-482.0,-74.3823,-78.0715
131191.8,-482.0,-74.3823,-78.0715
131300.6,-478.0,-74.3792,-78.0723
131300.6,-478.0,-74.3792,-78.0723
131407.5,-486.0,-74.3761,-78.073
131407.5,-486.0,-74.3761,-78.073
131516.4,-481.0,-74.373,-78.0737
131516.4,-481.0,-74.373,-78.0737
131623.8,-482.0,-74.3699,-78.0744
131751.9,-479.0,-74.3662,-78.0753
131858.9,-482.0,-74.3631,-78.076
131858.9,-482.0,-74.3631,-78.076
131969.1,-486.0,-74.3599,-78.0768
132080.4,-482.0,-74.3567,-78.0775
132080.4,-482.0,-74.3567,-78.0775
132191.2,-482.0,-74.3534,-78.0782
132302.0,-482.0,-74.3502,-78.079
132413.2,-488.0,-74.347,-78.0797
132413.2,-488.0,-74.347,-78.0797
132524.5,-491.0,-74.3437,-78.0805
132632.0,-496.0,-74.3405,-78.0812
132632.0,-496.0,-74.3405,-78.0812
132763.8,-500.0,-74.3366,-78.082
132763.8,-500.0,-74.3366,-78.082
132873.0,-505.0,-74.3333,-78.0828
132873.0,-505.0,-74.3333,-78.0828
132984.0,-507.0,-74.33,-78.0835
132984.0,-507.0,-74.33,-78.0835
133095.4,-506.0,-74.3267,-78.0842
133095.4,-506.0,-74.3267,-78.0842
133206.9,-505.0,-74.3234,-78.085
133318.5,-509.0,-74.32,-78.0857
133429.5,-511.0,-74.3167,-78.0864
133429.5,-511.0,-74.3167,-78.0864
133541.0,-512.0,-74.3133,-78.0871
133651.5,-511.0,-74.31,-78.0878
133651.5,-511.0,-74.31,-78.0878
133781.7,-510.0,-74.306,-78.0887
133888.7,-516.0,-74.3028,-78.0894
133888.7,-516.0,-74.3028,-78.0894
133995.7,-519.0,-74.2995,-78.09
134106.4,-522.0,-74.2962,-78.0908
134210.4,-525.0,-74.2931,-78.0914
134210.4,-525.0,-74.2931,-78.0914
134322.0,-524.0,-74.2898,-78.0922
134322.0,-524.0,-74.2898,-78.0922
134425.2,-523.0,-74.2867,-78.0929
134425.2,-523.0,-74.2867,-78.0929
134556.4,-530.0,-74.2828,-78.0937
134556.4,-530.0,-74.2828,-78.0937
134659.5,-535.0,-74.2798,-78.0944
134752.0,-543.0,-74.277,-78.095
134752.0,-543.0,-74.277,-78.095
134853.2,-553.0,-74.274,-78.0957
134969.8,-559.0,-74.2705,-78.0964
134969.8,-559.0,-74.2705,-78.0964
135073.7,-560.0,-74.2673,-78.0971
135178.6,-560.0,-74.2641,-78.0978
135178.6,-560.0,-74.2641,-78.0978
135278.7,-558.0,-74.2611,-78.0984
135383.9,-557.0,-74.2579,-78.0991
135484.0,-558.0,-74.2548,-78.0998
135484.0,-558.0,-74.2548,-78.0998
135588.9,-566.0,-74.2516,-78.1004
135684.4,-569.0,-74.2487,-78.101
135684.4,-569.0,-74.2487,-78.101
135787.8,-577.0,-74.2456,-78.1017
135787.8,-577.0,-74.2456,-78.1017
135887.1,-580.0,-74.2426,-78.1024
135887.1,-580.0,-74.2426,-78.1024
135988.8,-593.0,-74.2394,-78.103
135988.8,-593.0,-74.2394,-78.103
136084.1,-603.0,-74.2365,-78.1036
136185.9,-620.0,-74.2334,-78.1043
136185.9,-620.0,-74.2334,-78.1043
136281.3,-621.0,-74.2304,-78.1049
136380.8,-633.0,-74.2274,-78.1055
136380.8,-633.0,-74.2274,-78.1055
136477.2,-630.0,-74.2245,-78.1061
136581.6,-630.0,-74.2213,-78.1068
136581.6,-630.0,-74.2213,-78.1068
136687.5,-637.0,-74.218,-78.1075
136793.2,-651.0,-74.2148,-78.1082
136892.3,-644.0,-74.2117,-78.1088
136892.3,-644.0,-74.2117,-78.1088
136998.6,-646.0,-74.2084,-78.1094
137100.3,-644.0,-74.2052,-78.1101
137100.3,-644.0,-74.2052,-78.1101
137206.4,-650.0,-74.2018,-78.1107
137206.4,-650.0,-74.2018,-78.1107
137308.3,-647.0,-74.1986,-78.1114
137308.3,-647.0,-74.1986,-78.1114
137412.4,-651.0,-74.1953,-78.112
137412.4,-651.0,-74.1953,-78.112
137512.7,-653.0,-74.1921,-78.1126
137512.7,-653.0,-74.1921,-78.1126
137615.7,-652.0,-74.1889,-78.1133
137718.5,-656.0,-74.1857,-78.1139
137821.2,-657.0,-74.1825,-78.1146
137821.2,-657.0,-74.1825,-78.1146
137920.9,-662.0,-74.1795,-78.1152
138023.5,-667.0,-74.1765,-78.1159
138023.5,-667.0,-74.1765,-78.1159
138125.9,-668.0,-74.1734,-78.1166
138227.9,-680.0,-74.1703,-78.1172
138227.9,-680.0,-74.1703,-78.1172
138326.3,-685.0,-74.1673,-78.1179
138425.1,-679.0,-74.1643,-78.1185
138519.8,-689.0,-74.1614,-78.1191
138519.8,-689.0,-74.1614,-78.1191
138621.3,-704.0,-74.1583,-78.1198
138621.3,-704.0,-74.1583,-78.1198
138720.0,-707.0,-74.1554,-78.1204
138720.0,-707.0,-74.1554,-78.1204
138821.4,-714.0,-74.1523,-78.1211
138821.4,-714.0,-74.1523,-78.1211
138919.4,-724.0,-74.1494,-78.1217
138919.4,-724.0,-74.1494,-78.1217
139021.0,-719.0,-74.1463,-78.1224
139135.3,-718.0,-74.143,-78.1231
139135.3,-718.0,-74.143,-78.1231
139238.0,-718.0,-74.1399,-78.1238
139337.7,-731.0,-74.137,-78.1245
139337.7,-731.0,-74.137,-78.1245
139441.9,-739.0,-74.1339,-78.1252
139543.1,-735.0,-74.1309,-78.1258
139648.2,-733.0,-74.1278,-78.1265
139648.2,-733.0,-74.1278,-78.1265
139750.8,-737.0,-74.1248,-78.1272
139852.0,-740.0,-74.1219,-78.1279
139852.0,-740.0,-74.1219,-78.1279
139952.8,-746.0,-74.119,-78.1286
139952.8,-746.0,-74.119,-78.1286
140052.1,-753.0,-74.1161,-78.1293
140052.1,-753.0,-74.1161,-78.1293
140150.8,-753.0,-74.1133,-78.1299
140150.8,-753.0,-74.1133,-78.1299
140251.7,-755.0,-74.1104,-78.1306
140251.7,-755.0,-74.1104,-78.1306
140344.9,-756.0,-74.1078,-78.1313
140344.9,-756.0,-74.1078,-78.1313
140444.6,-761.0,-74.105,-78.132
140539.9,-763.0,-74.1024,-78.1326
140539.9,-763.0,-74.1024,-78.1326
140635.3,-764.0,-74.0997,-78.1333
140728.9,-762.0,-74.0971,-78.1339
140823.2,-760.0,-74.0946,-78.1346
140823.2,-760.0,-74.0946,-78.1346
140917.8,-757.0,-74.0919,-78.1352
141018.7,-760.0,-74.0891,-78.1359
141018.7,-760.0,-74.0891,-78.1359
141116.6,-764.0,-74.0864,-78.1366
141217.8,-761.0,-74.0836,-78.1373
141217.8,-761.0,-74.0836,-78.1373
141319.0,-762.0,-74.0808,-78.138
141319.0,-762.0,-74.0808,-78.138
141424.3,-763.0,-74.0778,-78.1388
141424.3,-763.0,-74.0778,-78.1388
141528.8,-766.0,-74.0749,-78.1395
141528.8,-766.0,-74.0749,-78.1395
141634.0,-764.0,-74.072,-78.1402
141634.0,-764.0,-74.072,-78.1402
141737.7,-763.0,-74.069,-78.1409
141737.7,-763.0,-74.069,-78.1409
141779.6,-762.0,-74.0678,-78.1412
141838.7,-763.0,-74.0662,-78.1416
141942.7,-762.0,-74.0633,-78.1423
142062.3,-764.0,-74.06,-78.1432
142062.3,-764.0,-74.06,-78.1432
142103.7,-764.0,-74.0588,-78.1435
142166.3,-763.0,-74.0571,-78.1439
142269.2,-768.0,-74.0543,-78.1446
142361.5,-765.0,-74.0517,-78.1453
142361.5,-765.0,-74.0517,-78.1453
142464.1,-764.0,-74.0488,-78.146
142568.0,-762.0,-74.0459,-78.1467
142568.0,-762.0,-74.0459,-78.1467
142670.9,-766.0,-74.043,-78.1474
142670.9,-766.0,-74.043,-78.1474
142792.0,-759.0,-74.0396,-78.1482
142792.0,-759.0,-74.0396,-78.1482
142895.7,-760.0,-74.0366,-78.1489
142895.7,-760.0,-74.0366,-78.1489
142937.6,-761.0,-74.0354,-78.1492
142996.4,-761.0,-74.0336,-78.1496
142996.4,-761.0,-74.0336,-78.1496
143038.4,-762.0,-74.0324,-78.1499
143098.3,-760.0,-74.0307,-78.1503
143202.4,-761.0,-74.0276,-78.151
143202.4,-761.0,-74.0276,-78.151
143306.7,-761.0,-74.0245,-78.1517
143411.2,-762.0,-74.0215,-78.1524
143411.2,-762.0,-74.0215,-78.1524
143514.9,-766.0,-74.0186,-78.1531
143619.0,-766.0,-74.0157,-78.1538
143718.8,-769.0,-74.0129,-78.1545
143718.8,-769.0,-74.0129,-78.1545
143819.6,-768.0,-74.01,-78.1552
143819.6,-768.0,-74.01,-78.1552
143923.2,-768.0,-74.007,-78.1559
143923.2,-768.0,-74.007,-78.1559
143965.0,-769.0,-74.0058,-78.1562
144027.8,-768.0,-74.004,-78.1566
144027.8,-768.0,-74.004,-78.1566
144129.5,-765.0,-74.0009,-78.1573
144129.5,-765.0,-74.0009,-78.1573
144172.3,-766.0,-73.9996,-78.1575
144235.2,-768.0,-73.9977,-78.1579
144235.2,-768.0,-73.9977,-78.1579
144278.4,-767.0,-73.9964,-78.1582
144346.2,-764.0,-73.9943,-78.1586
144459.7,-764.0,-73.9907,-78.1594
144459.7,-764.0,-73.9907,-78.1594
144573.7,-764.0,-73.9871,-78.1601
144679.6,-766.0,-73.9838,-78.1607
144679.6,-766.0,-73.9838,-78.1607
144812.6,-766.0,-73.9797,-78.1616
144853.4,-766.0,-73.9784,-78.1618
144915.7,-764.0,-73.9765,-78.1622
145017.6,-762.0,-73.9734,-78.1629
145115.5,-762.0,-73.9703,-78.1635
145115.5,-762.0,-73.9703,-78.1635
